 #written on  7Aug2021 at 23:09:39 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  53.2381     1      Mn       1      Mn       1        -0.628246931           0.668530355             0.628246931
  53.2381     2      Mn       1      Mn       1        -0.093100996           0.503759992             0.095535125
  53.2381     3      Mn       1      Mn       1         0.447802175           0.567394971             0.447802175
  53.2381     4      Mn       1      Mn       1         0.062552653           0.501135684             0.069655517
  53.2381     5      Mn       1      Mn       1        -0.406625303           0.553920885             0.406625303
  53.2381     6      Mn       1      Mn       1        -0.043851711           0.500435313             0.056156650
  53.2381     7      Mn       1      Mn       1         0.030551983           0.499987536             0.048818358
  54.2857     1      Mn       1      Mn       1        -0.618898075           0.662872394             0.618898075
  54.2857     2      Mn       1      Mn       1        -0.093277467           0.503725987             0.094861163
  54.2857     3      Mn       1      Mn       1         0.434256275           0.562709543             0.434256275
  54.2857     4      Mn       1      Mn       1         0.061809285           0.501068467             0.067248353
  54.2857     5      Mn       1      Mn       1        -0.392270437           0.549771025             0.392270437
  54.2857     6      Mn       1      Mn       1        -0.042592484           0.500376858             0.052774452
  54.2857     7      Mn       1      Mn       1         0.028904010           0.499946040             0.044947589
  55.3333     1      Mn       1      Mn       1        -0.609689161           0.657424523             0.609689161
  55.3333     2      Mn       1      Mn       1        -0.093201575           0.503679168             0.094282389
  55.3333     3      Mn       1      Mn       1         0.421047449           0.558338304             0.421047449
  55.3333     4      Mn       1      Mn       1         0.060842775           0.500987265             0.065203040
  55.3333     5      Mn       1      Mn       1        -0.378337712           0.545947016             0.378337712
  55.3333     6      Mn       1      Mn       1        -0.041173836           0.500323049             0.049937689
  55.3333     7      Mn       1      Mn       1         0.027142310           0.499910778             0.041720022
  56.3810     1      Mn       1      Mn       1        -0.600623480           0.652190229             0.600623480
  56.3810     2      Mn       1      Mn       1        -0.092851649           0.503615809             0.093586847
  56.3810     3      Mn       1      Mn       1         0.408212215           0.554290448             0.408212215
  56.3810     4      Mn       1      Mn       1         0.059612119           0.500912946             0.063147307
  56.3810     5      Mn       1      Mn       1        -0.364872198           0.542434558             0.364872198
  56.3810     6      Mn       1      Mn       1        -0.039518478           0.500270830             0.047219111
  56.3810     7      Mn       1      Mn       1         0.025156641           0.499877744             0.038723101
  57.4286     1      Mn       1      Mn       1        -0.591743938           0.647177939             0.591743938
  57.4286     2      Mn       1      Mn       1        -0.092351270           0.503538744             0.092895707
  57.4286     3      Mn       1      Mn       1         0.395776168           0.550546587             0.395776168
  57.4286     4      Mn       1      Mn       1         0.058284744           0.500841235             0.061296830
  57.4286     5      Mn       1      Mn       1        -0.351878822           0.539214064             0.351878822
  57.4286     6      Mn       1      Mn       1        -0.037824231           0.500228781             0.044796143
  57.4286     7      Mn       1      Mn       1         0.023153976           0.499860692             0.036080587
  58.4762     1      Mn       1      Mn       1        -0.583019620           0.642372208             0.583019620
  58.4762     2      Mn       1      Mn       1        -0.091690623           0.503448918             0.092091879
  58.4762     3      Mn       1      Mn       1         0.383676674           0.547063634             0.383676674
  58.4762     4      Mn       1      Mn       1         0.056818399           0.500758053             0.059429587
  58.4762     5      Mn       1      Mn       1        -0.339305883           0.536256217             0.339305883
  58.4762     6      Mn       1      Mn       1        -0.036024966           0.500175863             0.042471277
  58.4762     7      Mn       1      Mn       1         0.021058503           0.499832355             0.033632731
  59.5238     1      Mn       1      Mn       1        -0.574432081           0.637732261             0.574432081
  59.5238     2      Mn       1      Mn       1        -0.091202914           0.503395365             0.091486572
  59.5238     3      Mn       1      Mn       1         0.371915489           0.543819250             0.371915489
  59.5238     4      Mn       1      Mn       1         0.055544682           0.500697787             0.057772389
  59.5238     5      Mn       1      Mn       1        -0.327143769           0.533525551             0.327143769
  59.5238     6      Mn       1      Mn       1        -0.034456206           0.500141708             0.040374088
  59.5238     7      Mn       1      Mn       1         0.019213686           0.499820303             0.031427503
  60.5714     1      Mn       1      Mn       1        -0.566093338           0.633330492             0.566093338
  60.5714     2      Mn       1      Mn       1        -0.090745521           0.503339009             0.090958326
  60.5714     3      Mn       1      Mn       1         0.360645234           0.540849156             0.360645234
  60.5714     4      Mn       1      Mn       1         0.054366122           0.500647458             0.056319278
  60.5714     5      Mn       1      Mn       1        -0.315559946           0.531051601             0.315559946
  60.5714     6      Mn       1      Mn       1        -0.033035219           0.500112187             0.038550733
  60.5714     7      Mn       1      Mn       1         0.017544026           0.499818737             0.029510550
  61.6190     1      Mn       1      Mn       1        -0.557944840           0.629118563             0.557944840
  61.6190     2      Mn       1      Mn       1        -0.090173240           0.503276938             0.090337986
  61.6190     3      Mn       1      Mn       1         0.349776539           0.538101514             0.349776539
  61.6190     4      Mn       1      Mn       1         0.053094266           0.500606484             0.054850895
  61.6190     5      Mn       1      Mn       1        -0.304447696           0.528781491             0.304447696
  61.6190     6      Mn       1      Mn       1        -0.031558203           0.500098374             0.036794610
  61.6190     7      Mn       1      Mn       1         0.015834067           0.499820505             0.027751404
  62.6667     1      Mn       1      Mn       1        -0.549948385           0.625069175             0.549948385
  62.6667     2      Mn       1      Mn       1        -0.089578100           0.503211309             0.089700294
  62.6667     3      Mn       1      Mn       1         0.339218150           0.535536403             0.339218150
  62.6667     4      Mn       1      Mn       1         0.051827764           0.500539314             0.053371635
  62.6667     5      Mn       1      Mn       1        -0.293692721           0.526679804             0.293692721
  62.6667     6      Mn       1      Mn       1        -0.030111802           0.500061332             0.035043166
  62.6667     7      Mn       1      Mn       1         0.014171610           0.499806157             0.026037295
  63.7143     1      Mn       1      Mn       1        -0.542153766           0.621198078             0.542153766
  63.7143     2      Mn       1      Mn       1        -0.089006927           0.503170897             0.089104062
  63.7143     3      Mn       1      Mn       1         0.329062737           0.533170835             0.329062737
  63.7143     4      Mn       1      Mn       1         0.050612800           0.500504481             0.052024799
  63.7143     5      Mn       1      Mn       1        -0.283408129           0.524753151             0.283408129
  63.7143     6      Mn       1      Mn       1        -0.028769853           0.500052297             0.033505829
  63.7143     7      Mn       1      Mn       1         0.012634854           0.499811282             0.024575375
  64.7619     1      Mn       1      Mn       1        -0.534559828           0.617503987             0.534559828
  64.7619     2      Mn       1      Mn       1        -0.088536235           0.503112523             0.088612676
  64.7619     3      Mn       1      Mn       1         0.319302660           0.530989520             0.319302660
  64.7619     4      Mn       1      Mn       1         0.049538964           0.500473777             0.050835951
  64.7619     5      Mn       1      Mn       1        -0.273595939           0.523005689             0.273595939
  64.7619     6      Mn       1      Mn       1        -0.027580751           0.500040872             0.032141265
  64.7619     7      Mn       1      Mn       1         0.011258706           0.499823964             0.023268996
  65.8095     1      Mn       1      Mn       1        -0.527122869           0.613955681             0.527122869
  65.8095     2      Mn       1      Mn       1        -0.087866460           0.503043357             0.087928814
  65.8095     3      Mn       1      Mn       1         0.309860227           0.528962687             0.309860227
  65.8095     4      Mn       1      Mn       1         0.048286839           0.500427116             0.049489878
  65.8095     5      Mn       1      Mn       1        -0.264140440           0.521383308             0.264140440
  65.8095     6      Mn       1      Mn       1        -0.026281778           0.500022493             0.030727152
  65.8095     7      Mn       1      Mn       1         0.009806692           0.499824211             0.022062221
  66.8571     1      Mn       1      Mn       1        -0.519905711           0.610581868             0.519905711
  66.8571     2      Mn       1      Mn       1        -0.087325745           0.503009846             0.087374229
  66.8571     3      Mn       1      Mn       1         0.300824273           0.527099937             0.300824273
  66.8571     4      Mn       1      Mn       1         0.047207283           0.500399741             0.048325726
  66.8571     5      Mn       1      Mn       1        -0.255151935           0.519906967             0.255151935
  66.8571     6      Mn       1      Mn       1        -0.025160022           0.500014985             0.029475363
  66.8571     7      Mn       1      Mn       1         0.008535351           0.499832510             0.020956757
  67.9048     1      Mn       1      Mn       1        -0.512872005           0.607345551             0.512872005
  67.9048     2      Mn       1      Mn       1        -0.086629288           0.502941081             0.086670173
  67.9048     3      Mn       1      Mn       1         0.292119442           0.525363610             0.292119442
  67.9048     4      Mn       1      Mn       1         0.046006963           0.500362357             0.047054519
  67.9048     5      Mn       1      Mn       1        -0.246541978           0.518551202             0.246541978
  67.9048     6      Mn       1      Mn       1        -0.023958809           0.500005861             0.028198119
  67.9048     7      Mn       1      Mn       1         0.007196126           0.499834417             0.019911568
  68.9524     1      Mn       1      Mn       1        -0.505977423           0.604232513             0.505977423
  68.9524     2      Mn       1      Mn       1        -0.085965924           0.502896863             0.086001877
  68.9524     3      Mn       1      Mn       1         0.283709586           0.523755337             0.283709586
  68.9524     4      Mn       1      Mn       1         0.044841784           0.500340275             0.045869832
  68.9524     5      Mn       1      Mn       1        -0.238268184           0.517297847             0.238268184
  68.9524     6      Mn       1      Mn       1        -0.022812129           0.499995551             0.027057484
  68.9524     7      Mn       1      Mn       1         0.005938361           0.499842910             0.019071763
  70.0000     1      Mn       1      Mn       1        -0.499292510           0.601270859             0.499292510
  70.0000     2      Mn       1      Mn       1        -0.085203451           0.502837656             0.085232517
  70.0000     3      Mn       1      Mn       1         0.275641917           0.522269459             0.275641917
  70.0000     4      Mn       1      Mn       1         0.043631998           0.500307366             0.044623146
  70.0000     5      Mn       1      Mn       1        -0.230372919           0.516147706             0.230372919
  70.0000     6      Mn       1      Mn       1        -0.021652911           0.499986351             0.025882351
  70.0000     7      Mn       1      Mn       1         0.004676814           0.499857506             0.018220947
