 #written on  7Aug2021 at 22:47:11 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  52.1905     2      Mn       1      Mn       1        -0.092590861           0.503684844             0.096402621
  52.1905     3      Mn       1      Mn       1         0.461889841           0.572508051             0.461889841
  52.1905     4      Mn       1      Mn       1         0.062948983           0.501115208             0.072560907
  52.1905     5      Mn       1      Mn       1        -0.421652014           0.558525335             0.421652014
  52.1905     6      Mn       1      Mn       1        -0.044715134           0.500408313             0.060159371
  52.1905     7      Mn       1      Mn       1         0.031780127           0.499927282             0.053422468
  53.2381     1      Mn       1      Mn       1        -0.628068647           0.668422786             0.628068647
  53.2381     2      Mn       1      Mn       1        -0.091287315           0.503701322             0.093785954
  53.2381     3      Mn       1      Mn       1         0.447473427           0.567298960             0.447473427
  53.2381     4      Mn       1      Mn       1         0.060733913           0.501121127             0.067969800
  53.2381     5      Mn       1      Mn       1        -0.406248427           0.553823734             0.406248427
  53.2381     6      Mn       1      Mn       1        -0.042052631           0.500409681             0.054640754
  53.2381     7      Mn       1      Mn       1         0.028769104           0.499988899             0.047542873
  54.2857     1      Mn       1      Mn       1        -0.618868210           0.662850675             0.618868210
  54.2857     2      Mn       1      Mn       1        -0.094237025           0.503820641             0.095609942
  54.2857     3      Mn       1      Mn       1         0.434209527           0.562671360             0.434209527
  54.2857     4      Mn       1      Mn       1         0.062726715           0.501109853             0.067631392
  54.2857     5      Mn       1      Mn       1        -0.392223722           0.549754637             0.392223722
  54.2857     6      Mn       1      Mn       1        -0.043463914           0.500408010             0.052893113
  54.2857     7      Mn       1      Mn       1         0.029747367           0.499975522             0.044856789
  55.3333     1      Mn       1      Mn       1        -0.609689933           0.657436024             0.609689933
  55.3333     2      Mn       1      Mn       1        -0.096282726           0.503851061             0.097298496
  55.3333     3      Mn       1      Mn       1         0.421078570           0.558361588             0.421078570
  55.3333     4      Mn       1      Mn       1         0.063898946           0.501053739             0.067827704
  55.3333     5      Mn       1      Mn       1        -0.378386252           0.545986197             0.378386252
  55.3333     6      Mn       1      Mn       1        -0.044155585           0.500332596             0.052106766
  55.3333     7      Mn       1      Mn       1         0.030082819           0.499877543             0.043402201
  56.3810     1      Mn       1      Mn       1        -0.600729787           0.652262679             0.600729787
  56.3810     2      Mn       1      Mn       1        -0.092541481           0.503535850             0.093279694
  56.3810     3      Mn       1      Mn       1         0.408426094           0.554371671             0.408426094
  56.3810     4      Mn       1      Mn       1         0.059383536           0.500880265             0.062949684
  56.3810     5      Mn       1      Mn       1        -0.365154062           0.542513289             0.365154062
  56.3810     6      Mn       1      Mn       1        -0.039359969           0.500244379             0.047107777
  56.3810     7      Mn       1      Mn       1         0.025030947           0.499852822             0.038636975
  57.4286     1      Mn       1      Mn       1        -0.591861817           0.647245179             0.591861817
  57.4286     2      Mn       1      Mn       1        -0.089821707           0.503303135             0.090581973
  57.4286     3      Mn       1      Mn       1         0.395960118           0.550611311             0.395960118
  57.4286     4      Mn       1      Mn       1         0.055819048           0.500708433             0.059494920
  57.4286     5      Mn       1      Mn       1        -0.352091758           0.539271406             0.352091758
  57.4286     6      Mn       1      Mn       1        -0.035430824           0.500156821             0.043489074
  57.4286     7      Mn       1      Mn       1         0.020783976           0.499832607             0.035241376
  58.4762     1      Mn       1      Mn       1        -0.582962959           0.642327988             0.582962959
  58.4762     2      Mn       1      Mn       1        -0.091358621           0.503425834             0.091700014
  58.4762     3      Mn       1      Mn       1         0.383574201           0.547006405             0.383574201
  58.4762     4      Mn       1      Mn       1         0.056482524           0.500743240             0.058888566
  58.4762     5      Mn       1      Mn       1        -0.339195654           0.536208383             0.339195654
  58.4762     6      Mn       1      Mn       1        -0.035701334           0.500165919             0.041898505
  58.4762     7      Mn       1      Mn       1         0.020730971           0.499824460             0.033141624
  59.5238     1      Mn       1      Mn       1        -0.574535570           0.637788191             0.574535570
  59.5238     2      Mn       1      Mn       1        -0.091408616           0.503430442             0.091697318
  59.5238     3      Mn       1      Mn       1         0.372077654           0.543868160             0.372077654
  59.5238     4      Mn       1      Mn       1         0.055796570           0.500699948             0.058021512
  59.5238     5      Mn       1      Mn       1        -0.327318909           0.533575965             0.327318909
  59.5238     6      Mn       1      Mn       1        -0.034746156           0.500133712             0.040654225
  59.5238     7      Mn       1      Mn       1         0.019521730           0.499821868             0.031633530
  60.5714     1      Mn       1      Mn       1        -0.566165993           0.633365016             0.566165993
  60.5714     2      Mn       1      Mn       1        -0.091394516           0.503368046             0.091596344
  60.5714     3      Mn       1      Mn       1         0.360788676           0.540883575             0.360788676
  60.5714     4      Mn       1      Mn       1         0.054978652           0.500683310             0.056911129
  60.5714     5      Mn       1      Mn       1        -0.315714881           0.531094220             0.315714881
  60.5714     6      Mn       1      Mn       1        -0.033608572           0.500149801             0.038990467
  60.5714     7      Mn       1      Mn       1         0.018104637           0.499836646             0.029690297
  61.6190     1      Mn       1      Mn       1        -0.557933069           0.629117748             0.557933069
  61.6190     2      Mn       1      Mn       1        -0.090796891           0.503304572             0.090945416
  61.6190     3      Mn       1      Mn       1         0.349715683           0.538096231             0.349715683
  61.6190     4      Mn       1      Mn       1         0.053670318           0.500605850             0.055298859
  61.6190     5      Mn       1      Mn       1        -0.304354631           0.528748904             0.304354631
  61.6190     6      Mn       1      Mn       1        -0.032066124           0.500096301             0.037019283
  61.6190     7      Mn       1      Mn       1         0.016306898           0.499802087             0.027817601
  62.6667     1      Mn       1      Mn       1        -0.549994252           0.625092782             0.549994252
  62.6667     2      Mn       1      Mn       1        -0.089169891           0.503220974             0.089313947
  62.6667     3      Mn       1      Mn       1         0.339295247           0.535562768             0.339295247
  62.6667     4      Mn       1      Mn       1         0.051429521           0.500565662             0.053095525
  62.6667     5      Mn       1      Mn       1        -0.293804008           0.526722477             0.293804008
  62.6667     6      Mn       1      Mn       1        -0.029745264           0.500088184             0.034925384
  62.6667     7      Mn       1      Mn       1         0.013812241           0.499801667             0.026075278
  63.7143     1      Mn       1      Mn       1        -0.542185275           0.621218736             0.542185275
  63.7143     2      Mn       1      Mn       1        -0.088972908           0.503122145             0.089064771
  63.7143     3      Mn       1      Mn       1         0.329099185           0.533171413             0.329099185
  63.7143     4      Mn       1      Mn       1         0.050564683           0.500488802             0.051967075
  63.7143     5      Mn       1      Mn       1        -0.283482180           0.524752613             0.283482180
  63.7143     6      Mn       1      Mn       1        -0.028712657           0.500059590             0.033460764
  63.7143     7      Mn       1      Mn       1         0.012590347           0.499824075             0.024598605
  64.7619     1      Mn       1      Mn       1        -0.534572594           0.617493027             0.534572594
  64.7619     2      Mn       1      Mn       1        -0.087823976           0.503015850             0.087890599
  64.7619     3      Mn       1      Mn       1         0.319339778           0.531001991             0.319339778
  64.7619     4      Mn       1      Mn       1         0.048819801           0.500430763             0.050116124
  64.7619     5      Mn       1      Mn       1        -0.273663512           0.523029790             0.273663512
  64.7619     6      Mn       1      Mn       1        -0.026871862           0.500005944             0.031613285
  64.7619     7      Mn       1      Mn       1         0.010558042           0.499828125             0.023024420
  65.8095     1      Mn       1      Mn       1        -0.527074952           0.613923640             0.527074952
  65.8095     2      Mn       1      Mn       1        -0.087809598           0.503067364             0.087871049
  65.8095     3      Mn       1      Mn       1         0.309780104           0.528946964             0.309780104
  65.8095     4      Mn       1      Mn       1         0.048201526           0.500425523             0.049407120
  65.8095     5      Mn       1      Mn       1        -0.264061593           0.521354934             0.264061593
  65.8095     6      Mn       1      Mn       1        -0.026164862           0.500024382             0.030579309
  65.8095     7      Mn       1      Mn       1         0.009687166           0.499828155             0.021876619
  66.8571     1      Mn       1      Mn       1        -0.519915613           0.610590291             0.519915613
  66.8571     2      Mn       1      Mn       1        -0.087088602           0.503014018             0.087141437
  66.8571     3      Mn       1      Mn       1         0.300840160           0.527110838             0.300840160
  66.8571     4      Mn       1      Mn       1         0.046972838           0.500369646             0.048101744
  66.8571     5      Mn       1      Mn       1        -0.255194655           0.519948460             0.255194655
  66.8571     6      Mn       1      Mn       1        -0.024943332           0.500013402             0.029265372
  66.8571     7      Mn       1      Mn       1         0.008336340           0.499812745             0.020811195
  67.9048     1      Mn       1      Mn       1        -0.512789929           0.607302825             0.512789929
  67.9048     2      Mn       1      Mn       1        -0.086788062           0.502958432             0.086824839
  67.9048     3      Mn       1      Mn       1         0.292029070           0.525353988             0.292029070
  67.9048     4      Mn       1      Mn       1         0.046162862           0.500380669             0.047166161
  67.9048     5      Mn       1      Mn       1        -0.246467953           0.518560921             0.246467953
  67.9048     6      Mn       1      Mn       1        -0.024112246           0.500021612             0.028304935
  67.9048     7      Mn       1      Mn       1         0.007351733           0.499856068             0.020070848
  68.9524     1      Mn       1      Mn       1        -0.506080634           0.604288707             0.506080634
  68.9524     2      Mn       1      Mn       1        -0.085936684           0.502912404             0.085970744
  68.9524     3      Mn       1      Mn       1         0.283835548           0.523791637             0.283835548
  68.9524     4      Mn       1      Mn       1         0.044850772           0.500334279             0.045857009
  68.9524     5      Mn       1      Mn       1        -0.238390266           0.517321080             0.238390266
  68.9524     6      Mn       1      Mn       1        -0.022863165           0.499986296             0.027038848
  68.9524     7      Mn       1      Mn       1         0.006009349           0.499843676             0.019000435
  70.0000     1      Mn       1      Mn       1        -0.499312349           0.601275780             0.499312349
  70.0000     2      Mn       1      Mn       1        -0.085749511           0.502866209             0.085778688
  70.0000     3      Mn       1      Mn       1         0.275695698           0.522288911             0.275695698
  70.0000     4      Mn       1      Mn       1         0.044204634           0.500313631             0.045165394
  70.0000     5      Mn       1      Mn       1        -0.230458302           0.516147393             0.230458302
  70.0000     6      Mn       1      Mn       1        -0.022224837           0.499993152             0.026318059
  70.0000     7      Mn       1      Mn       1         0.005254603           0.499879914             0.018400859
