 #written on  7Aug2021 at 23:08:01 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  24.2072     4      Mn       1      Mn       1         0.143365943           0.556320888             0.436445173
  24.2072     5      Mn       1      Mn       1        -0.764179904           0.766956238             0.764179904
  24.2072     6      Mn       1      Mn       1        -0.136292291           0.554923278             0.434454630
  24.2072     7      Mn       1      Mn       1         0.131369250           0.553953659             0.433144892
  25.3406     1      Mn       1      Mn       1        -0.845315205           0.845615113             0.845315205
  25.3406     2      Mn       1      Mn       1        -0.148171501           0.551211094             0.418680919
  25.3406     3      Mn       1      Mn       1         0.769890708           0.772273954             0.769890708
  25.3406     4      Mn       1      Mn       1         0.136489974           0.548754282             0.415597266
  25.3406     5      Mn       1      Mn       1        -0.752699128           0.756386041             0.752699128
  25.3406     6      Mn       1      Mn       1        -0.129135205           0.547385374             0.413599296
  25.3406     7      Mn       1      Mn       1         0.123999309           0.546424768             0.412284803
  26.5269     1      Mn       1      Mn       1        -0.837624004           0.838062112             0.837624004
  26.5269     2      Mn       1      Mn       1        -0.148467897           0.545054773             0.399889692
  26.5269     3      Mn       1      Mn       1         0.758632958           0.761826824             0.758632958
  26.5269     4      Mn       1      Mn       1         0.136245002           0.542489145             0.396565460
  26.5269     5      Mn       1      Mn       1        -0.740646687           0.745490292             0.740646687
  26.5269     6      Mn       1      Mn       1        -0.128592135           0.541088978             0.394427884
  26.5269     7      Mn       1      Mn       1         0.123229149           0.540098201             0.393020816
  27.7640     1      Mn       1      Mn       1        -0.829541846           0.830170981             0.829541846
  27.7640     2      Mn       1      Mn       1        -0.129728245           0.537277851             0.375563402
  27.7640     3      Mn       1      Mn       1         0.746821028           0.751050643             0.746821028
  27.7640     4      Mn       1      Mn       1         0.116952693           0.534965821             0.372416064
  27.7640     5      Mn       1      Mn       1        -0.728014603           0.734313540             0.728014603
  27.7640     6      Mn       1      Mn       1        -0.109004798           0.533725298             0.370412763
  27.7640     7      Mn       1      Mn       1         0.103408108           0.532855772             0.369100243
  29.0581     1      Mn       1      Mn       1        -0.820999738           0.821893204             0.820999738
  29.0581     2      Mn       1      Mn       1        -0.124283037           0.531707449             0.354207402
  29.0581     3      Mn       1      Mn       1         0.734339114           0.739894041             0.734339114
  29.0581     4      Mn       1      Mn       1         0.110903829           0.529411442             0.350980182
  29.0581     5      Mn       1      Mn       1        -0.714658098           0.722785008             0.714658098
  29.0581     6      Mn       1      Mn       1        -0.102636484           0.528221161             0.348956476
  29.0581     7      Mn       1      Mn       1         0.096791044           0.527377173             0.347636009
  30.3977     1      Mn       1      Mn       1        -0.812079168           0.813327570             0.812079168
  30.3977     2      Mn       1      Mn       1        -0.113070933           0.525673362             0.329676360
  30.3977     3      Mn       1      Mn       1         0.721318543           0.728527005             0.721318543
  30.3977     4      Mn       1      Mn       1         0.099068507           0.523510406             0.326509986
  30.3977     5      Mn       1      Mn       1        -0.700736437           0.711106329             0.700736437
  30.3977     6      Mn       1      Mn       1        -0.090477264           0.522426426             0.324546624
  30.3977     7      Mn       1      Mn       1         0.084368531           0.521653304             0.323277965
  31.7856     1      Mn       1      Mn       1        -0.802721516           0.804441793             0.802721516
  31.7856     2      Mn       1      Mn       1        -0.108055866           0.521288536             0.308501479
  31.7856     3      Mn       1      Mn       1         0.707661703           0.716923728             0.707661703
  31.7856     4      Mn       1      Mn       1         0.093377162           0.519169735             0.305277774
  31.7856     5      Mn       1      Mn       1        -0.686132469           0.699246116             0.686132469
  31.7856     6      Mn       1      Mn       1        -0.084424418           0.518136328             0.303311459
  31.7856     7      Mn       1      Mn       1         0.078028719           0.517396181             0.302048867
  33.2364     1      Mn       1      Mn       1        -0.792793040           0.795140401             0.792793040
  33.2364     2      Mn       1      Mn       1        -0.103649467           0.517025964             0.285644187
  33.2364     3      Mn       1      Mn       1         0.693174616           0.704996017             0.693174616
  33.2364     4      Mn       1      Mn       1         0.088236449           0.514923891             0.282237723
  33.2364     5      Mn       1      Mn       1        -0.670640535           0.687125081             0.670640535
  33.2364     6      Mn       1      Mn       1        -0.078897920           0.513937056             0.280201990
  33.2364     7      Mn       1      Mn       1         0.072200771           0.513230463             0.278906697
  34.7461     1      Mn       1      Mn       1        -0.782336303           0.785504288             0.782336303
  34.7461     2      Mn       1      Mn       1        -0.100118158           0.514254232             0.266875483
  34.7461     3      Mn       1      Mn       1         0.677920844           0.692885373             0.677920844
  34.7461     4      Mn       1      Mn       1         0.083907062           0.512155570             0.263242348
  34.7461     5      Mn       1      Mn       1        -0.654333920           0.674894023             0.654333920
  34.7461     6      Mn       1      Mn       1        -0.074139803           0.511210655             0.261108983
  34.7461     7      Mn       1      Mn       1         0.067105641           0.510524276             0.259756294
  36.3028     1      Mn       1      Mn       1        -0.771314138           0.775542798             0.771314138
  36.3028     2      Mn       1      Mn       1        -0.096642940           0.511677699             0.245931289
  36.3028     3      Mn       1      Mn       1         0.661805737           0.680609300             0.661805737
  36.3028     4      Mn       1      Mn       1         0.079559614           0.509598555             0.242007049
  36.3028     5      Mn       1      Mn       1        -0.637083791           0.662564994             0.637083791
  36.3028     6      Mn       1      Mn       1        -0.069310373           0.508694852             0.239751860
  36.3028     7      Mn       1      Mn       1         0.061910252           0.508036637             0.238325768
